date,sku,region,temp,promo,event,sales
2025-06-08,Coke500,Chennai,28,0,0,9284
2025-06-09,Coke500,Chennai,36,0,0,9435
2025-06-10,Coke500,Chennai,20,0,0,7867
2025-06-11,Coke500,Chennai,26,0,0,8763
2025-06-12,Coke500,Chennai,38,0,0,9160
2025-06-13,Coke500,Chennai,27,0,0,9012
2025-06-14,Coke500,Chennai,28,0,0,9455
2025-06-15,Coke500,Chennai,27,0,0,8682
2025-06-16,Coke500,Chennai,35,0,0,9154
2025-06-17,Coke500,Chennai,37,0,0,9123
2025-06-18,Coke500,Chennai,27,0,0,8477
2025-06-19,Coke500,Chennai,30,0,0,8793
2025-06-20,Coke500,Chennai,35,1,0,10128
2025-06-21,Coke500,Chennai,40,0,0,9734
2025-06-22,Coke500,Chennai,24,0,0,8734
2025-06-23,Coke500,Chennai,39,0,0,9169
2025-06-24,Coke500,Chennai,28,0,0,8709
2025-06-25,Coke500,Chennai,38,0,1,11214
2025-06-26,Coke500,Chennai,28,0,0,8750
2025-06-27,Coke500,Chennai,22,0,0,7913
2025-06-28,Coke500,Chennai,20,0,0,8400
2025-06-29,Coke500,Chennai,28,0,0,8788
2025-06-30,Coke500,Chennai,41,0,0,10175
2025-07-01,Coke500,Chennai,34,0,0,8864
2025-07-02,Coke500,Chennai,22,0,0,8140
2025-07-03,Coke500,Chennai,26,0,0,8303
2025-07-04,Coke500,Chennai,34,0,0,8832
2025-07-05,Coke500,Chennai,22,0,0,8753
2025-07-06,Coke500,Chennai,36,0,0,9837
2025-07-07,Coke500,Chennai,32,0,0,8737
2025-07-08,Coke500,Chennai,33,0,0,8589
2025-07-09,Coke500,Chennai,27,0,0,8421
2025-07-10,Coke500,Chennai,36,0,0,9594
2025-07-11,Coke500,Chennai,25,0,0,8444
2025-07-12,Coke500,Chennai,29,0,0,9133
2025-07-13,Coke500,Chennai,32,1,0,10917
2025-07-14,Coke500,Chennai,38,0,0,9172
2025-07-15,Coke500,Chennai,25,0,0,7780
2025-07-16,Coke500,Chennai,33,0,0,9089
2025-07-17,Coke500,Chennai,33,0,0,9216
2025-07-18,Coke500,Chennai,28,1,0,10244
2025-07-19,Coke500,Chennai,35,0,0,9715
2025-07-20,Coke500,Chennai,33,0,0,9390
2025-07-21,Coke500,Chennai,24,0,0,8727
2025-07-22,Coke500,Chennai,28,1,0,9705
2025-07-23,Coke500,Chennai,36,0,1,10634
2025-07-24,Coke500,Chennai,38,0,0,9298
2025-07-25,Coke500,Chennai,27,1,0,9824
2025-07-26,Coke500,Chennai,26,0,0,9330
2025-07-27,Coke500,Chennai,31,0,0,9407
2025-07-28,Coke500,Chennai,28,0,0,8696
2025-07-29,Coke500,Chennai,25,0,0,8322
2025-07-30,Coke500,Chennai,27,0,0,8310
2025-07-31,Coke500,Chennai,32,0,0,8399
2025-08-01,Coke500,Chennai,36,0,0,9399
2025-08-02,Coke500,Chennai,33,0,0,9385
2025-08-03,Coke500,Chennai,26,0,0,9203
2025-08-04,Coke500,Chennai,29,0,0,8377
2025-08-05,Coke500,Chennai,28,0,0,8472
2025-08-06,Coke500,Chennai,26,0,0,8282
2025-08-07,Coke500,Chennai,30,0,0,8724
2025-08-08,Coke500,Chennai,20,0,0,7994
2025-08-09,Coke500,Chennai,32,0,0,9681
2025-08-10,Coke500,Chennai,32,0,1,11457
2025-08-11,Coke500,Chennai,33,0,0,9056
2025-08-12,Coke500,Chennai,36,0,0,9090
2025-08-13,Coke500,Chennai,23,0,0,7863
2025-08-14,Coke500,Chennai,27,0,0,8383
2025-08-15,Coke500,Chennai,26,0,0,8175
2025-08-16,Coke500,Chennai,29,0,0,9273
2025-08-17,Coke500,Chennai,22,0,0,8878
2025-08-18,Coke500,Chennai,21,0,0,8066
2025-08-19,Coke500,Chennai,30,0,0,9261
2025-08-20,Coke500,Chennai,24,0,0,8590
2025-08-21,Coke500,Chennai,25,0,0,8031
2025-08-22,Coke500,Chennai,37,0,0,9586
2025-08-23,Coke500,Chennai,31,0,0,9410
2025-08-24,Coke500,Chennai,31,1,0,10809
2025-08-25,Coke500,Chennai,41,0,0,9046
2025-08-26,Coke500,Chennai,26,0,0,8249
2025-08-27,Coke500,Chennai,20,0,0,7929
2025-08-28,Coke500,Chennai,29,0,0,8442
2025-08-29,Coke500,Chennai,30,0,0,8628
2025-08-30,Coke500,Chennai,24,0,0,9265
2025-08-31,Coke500,Chennai,23,0,1,11141
2025-09-01,Coke500,Chennai,22,1,0,8921
2025-09-02,Coke500,Chennai,37,0,0,9142
2025-09-03,Coke500,Chennai,40,0,0,9700
2025-09-04,Coke500,Chennai,23,1,0,9230
2025-09-05,Coke500,Chennai,32,0,0,9640
2025-09-06,Coke500,Chennai,32,0,0,8909
2025-09-07,Coke500,Chennai,38,0,0,9672
2025-09-08,Coke500,Chennai,40,0,0,9658
2025-09-09,Coke500,Chennai,31,0,0,8858
2025-09-10,Coke500,Chennai,22,0,0,7696
2025-09-11,Coke500,Chennai,23,0,1,10018
2025-09-12,Coke500,Chennai,38,0,0,9600
2025-09-13,Coke500,Chennai,24,0,0,8887
2025-09-14,Coke500,Chennai,32,0,0,9591
2025-09-15,Coke500,Chennai,41,0,0,9371
2025-09-16,Coke500,Chennai,33,0,1,10992
2025-09-17,Coke500,Chennai,38,0,1,11468
2025-09-18,Coke500,Chennai,23,0,0,8115
2025-09-19,Coke500,Chennai,34,0,0,9419
2025-09-20,Coke500,Chennai,40,1,0,11041
2025-09-21,Coke500,Chennai,38,0,0,9899
2025-09-22,Coke500,Chennai,28,0,0,8948
2025-09-23,Coke500,Chennai,36,0,0,9349
2025-09-24,Coke500,Chennai,33,0,0,8048
2025-09-25,Coke500,Chennai,37,0,0,9536
2025-09-26,Coke500,Chennai,29,0,0,8941
2025-09-27,Coke500,Chennai,31,0,0,9656
2025-09-28,Coke500,Chennai,26,0,0,9124
2025-09-29,Coke500,Chennai,23,0,0,8257
2025-09-30,Coke500,Chennai,24,0,0,8032
2025-10-01,Coke500,Chennai,20,0,0,7883
2025-10-02,Coke500,Chennai,33,0,0,8666
2025-10-03,Coke500,Chennai,25,0,0,8620
2025-10-04,Coke500,Chennai,21,0,0,9135
2025-10-05,Coke500,Chennai,25,0,0,9327
2025-10-06,Coke500,Chennai,35,0,0,9091
2025-10-07,Coke500,Chennai,32,0,0,8767
2025-10-08,Coke500,Chennai,33,0,0,9239
2025-10-09,Coke500,Chennai,41,0,0,9761
2025-10-10,Coke500,Chennai,40,0,0,9119
2025-10-11,Coke500,Chennai,38,0,0,9933
2025-10-12,Coke500,Chennai,29,0,0,9512
2025-10-13,Coke500,Chennai,39,0,0,8941
2025-10-14,Coke500,Chennai,40,0,0,9425
2025-10-15,Coke500,Chennai,23,0,0,8123
2025-10-16,Coke500,Chennai,33,0,0,8400
2025-10-17,Coke500,Chennai,30,0,0,8903
2025-10-18,Coke500,Chennai,41,0,0,10450
2025-10-19,Coke500,Chennai,37,0,0,9906
2025-10-20,Coke500,Chennai,21,0,0,7655
2025-10-21,Coke500,Chennai,34,1,0,10391
2025-10-22,Coke500,Chennai,38,0,0,9280
2025-10-23,Coke500,Chennai,20,1,0,8838
2025-10-24,Coke500,Chennai,40,0,0,9614
2025-10-25,Coke500,Chennai,20,0,0,8610
2025-10-26,Coke500,Chennai,28,0,0,9178
2025-10-27,Coke500,Chennai,31,1,0,9243
2025-10-28,Coke500,Chennai,28,0,0,8521
2025-10-29,Coke500,Chennai,33,0,0,8845
2025-10-30,Coke500,Chennai,24,0,0,8309
2025-10-31,Coke500,Chennai,35,0,0,9342
2025-11-01,Coke500,Chennai,23,0,0,9123
2025-11-02,Coke500,Chennai,21,0,0,8682
2025-11-03,Coke500,Chennai,25,0,0,8114
2025-11-04,Coke500,Chennai,27,0,0,8751
2025-11-05,Coke500,Chennai,41,0,0,9726
2025-11-06,Coke500,Chennai,40,0,0,9543
2025-11-07,Coke500,Chennai,22,0,0,8075
2025-11-08,Coke500,Chennai,36,1,0,11156
2025-11-09,Coke500,Chennai,25,0,0,9001
2025-11-10,Coke500,Chennai,35,0,0,9019
2025-11-11,Coke500,Chennai,25,0,0,8348
2025-11-12,Coke500,Chennai,20,0,0,8177
2025-11-13,Coke500,Chennai,35,0,0,9666
2025-11-14,Coke500,Chennai,26,0,0,8749
2025-11-15,Coke500,Chennai,27,0,0,9104
2025-11-16,Coke500,Chennai,27,0,0,9020
2025-11-17,Coke500,Chennai,34,0,0,8518
2025-11-18,Coke500,Chennai,23,1,0,9492
2025-11-19,Coke500,Chennai,41,0,0,9586
2025-11-20,Coke500,Chennai,31,0,0,8632
2025-11-21,Coke500,Chennai,38,0,0,9590
2025-11-22,Coke500,Chennai,27,1,0,10587
2025-11-23,Coke500,Chennai,34,1,0,10966
2025-11-24,Coke500,Chennai,34,0,0,9145
2025-11-25,Coke500,Chennai,39,0,0,9470
2025-11-26,Coke500,Chennai,41,0,0,9361
2025-11-27,Coke500,Chennai,40,1,0,11066
2025-11-28,Coke500,Chennai,41,0,0,9519
2025-11-29,Coke500,Chennai,22,0,0,8256
2025-11-30,Coke500,Chennai,31,0,0,8658
2025-12-01,Coke500,Chennai,31,1,0,10150
2025-12-02,Coke500,Chennai,22,0,0,8060
2025-12-03,Coke500,Chennai,31,0,0,8958
2025-12-04,Coke500,Chennai,38,0,0,9491
2025-12-05,Coke500,Chennai,21,0,0,8198
2025-12-06,Coke500,Chennai,35,1,0,10865
2025-12-07,Coke500,Chennai,23,0,0,8358
2025-12-08,Coke500,Chennai,26,0,1,10339
2025-12-09,Coke500,Chennai,31,0,0,8896
2025-12-10,Coke500,Chennai,24,0,0,8064
2025-12-11,Coke500,Chennai,27,0,0,8591
2025-12-12,Coke500,Chennai,22,0,0,9099
2025-12-13,Coke500,Chennai,26,0,0,8531
2025-12-14,Coke500,Chennai,40,0,0,9579
2025-12-15,Coke500,Chennai,36,0,0,9044
2025-12-16,Coke500,Chennai,39,0,0,9169
2025-12-17,Coke500,Chennai,20,0,0,8114
2025-12-18,Coke500,Chennai,32,0,0,8998
2025-12-19,Coke500,Chennai,40,0,0,10001
2025-12-20,Coke500,Chennai,38,0,0,10357
2025-12-21,Coke500,Chennai,29,0,0,9050
2025-12-22,Coke500,Chennai,32,0,0,9117
2025-12-23,Coke500,Chennai,33,0,0,8804
2025-12-24,Coke500,Chennai,34,0,0,8815
2025-12-25,Coke500,Chennai,23,0,0,8495
2025-12-26,Coke500,Chennai,40,0,0,9698
2025-12-27,Coke500,Chennai,24,0,0,8043
2025-12-28,Coke500,Chennai,26,0,0,9174
2025-12-29,Coke500,Chennai,34,0,0,8666
2025-12-30,Coke500,Chennai,37,0,0,8994
2025-12-31,Coke500,Chennai,35,1,0,10013
2025-01-01,Coke500,Mumbai,35,0,0,9943
2025-01-02,Coke500,Mumbai,29,0,0,9235
2025-01-03,Coke500,Mumbai,28,0,0,8189
2025-01-04,Coke500,Mumbai,35,0,0,9933
2025-01-05,Coke500,Mumbai,40,0,0,10167
2025-01-06,Coke500,Mumbai,36,1,0,10863
2025-01-07,Coke500,Mumbai,27,0,0,8699
2025-01-08,Coke500,Mumbai,26,0,0,8768
2025-01-09,Coke500,Mumbai,21,0,0,7912
2025-01-10,Coke500,Mumbai,39,0,0,9375
2025-01-11,Coke500,Mumbai,36,0,0,10100
2025-01-12,Coke500,Mumbai,22,0,0,9182
2025-01-13,Coke500,Mumbai,23,0,0,8006
2025-01-14,Coke500,Mumbai,38,0,0,9554
2025-01-15,Coke500,Mumbai,27,0,0,8991
2025-01-16,Coke500,Mumbai,32,1,0,10508
2025-01-17,Coke500,Mumbai,38,0,0,9326
2025-01-18,Coke500,Mumbai,41,0,0,10198
2025-01-19,Coke500,Mumbai,26,0,0,8898
2025-01-20,Coke500,Mumbai,27,0,0,8986
2025-01-21,Coke500,Mumbai,40,0,0,9365
2025-01-22,Coke500,Mumbai,33,0,0,9595
2025-01-23,Coke500,Mumbai,20,0,0,7887
2025-01-24,Coke500,Mumbai,21,0,0,8672
2025-01-25,Coke500,Mumbai,20,0,0,8466
2025-01-26,Coke500,Mumbai,38,0,0,10418
2025-01-27,Coke500,Mumbai,39,0,0,9845
2025-01-28,Coke500,Mumbai,29,0,1,10727
2025-01-29,Coke500,Mumbai,24,1,0,9844
2025-01-30,Coke500,Mumbai,36,0,0,9115
2025-01-31,Coke500,Mumbai,22,0,0,8105
2025-02-01,Coke500,Mumbai,29,0,0,9240
2025-02-02,Coke500,Mumbai,26,0,0,9267
2025-02-03,Coke500,Mumbai,39,0,0,9525
2025-02-04,Coke500,Mumbai,34,0,0,9070
2025-02-05,Coke500,Mumbai,29,0,0,9378
2025-02-06,Coke500,Mumbai,25,0,0,8927
2025-02-07,Coke500,Mumbai,20,0,0,8303
2025-02-08,Coke500,Mumbai,40,1,0,11557
2025-02-09,Coke500,Mumbai,41,0,0,10585
2025-02-10,Coke500,Mumbai,32,0,0,8722
2025-02-11,Coke500,Mumbai,23,1,0,9816
2025-02-12,Coke500,Mumbai,28,0,0,8602
2025-02-13,Coke500,Mumbai,40,1,0,10979
2025-02-14,Coke500,Mumbai,34,0,0,9421
2025-02-15,Coke500,Mumbai,28,0,0,9004
2025-02-16,Coke500,Mumbai,27,0,0,9359
2025-02-17,Coke500,Mumbai,33,0,0,9189
2025-02-18,Coke500,Mumbai,27,0,0,8920
2025-02-19,Coke500,Mumbai,35,0,1,10817
2025-02-20,Coke500,Mumbai,29,0,0,8393
2025-02-21,Coke500,Mumbai,33,0,0,9245
2025-02-22,Coke500,Mumbai,33,0,0,9449
2025-02-23,Coke500,Mumbai,30,0,0,9520
2025-02-24,Coke500,Mumbai,20,0,0,8152
2025-02-25,Coke500,Mumbai,30,0,0,9457
2025-02-26,Coke500,Mumbai,27,0,0,8617
2025-02-27,Coke500,Mumbai,30,0,0,9279
2025-02-28,Coke500,Mumbai,41,0,0,10139
2025-03-01,Coke500,Mumbai,34,0,0,9937
2025-03-02,Coke500,Mumbai,25,0,0,9138
2025-03-03,Coke500,Mumbai,24,0,0,8458
2025-03-04,Coke500,Mumbai,37,0,0,9373
2025-03-05,Coke500,Mumbai,24,0,0,8640
2025-03-06,Coke500,Mumbai,29,0,0,9256
2025-03-07,Coke500,Mumbai,32,0,0,9041
2025-03-08,Coke500,Mumbai,24,0,0,9354
2025-03-09,Coke500,Mumbai,20,0,0,8824
2025-03-10,Coke500,Mumbai,25,0,0,8732
2025-03-11,Coke500,Mumbai,29,0,0,8847
2025-03-12,Coke500,Mumbai,35,0,0,9091
2025-03-13,Coke500,Mumbai,24,0,0,8649
2025-03-14,Coke500,Mumbai,39,0,0,10034
2025-03-15,Coke500,Mumbai,37,0,0,10457
2025-03-16,Coke500,Mumbai,36,0,0,10437
2025-03-17,Coke500,Mumbai,21,0,0,8852
2025-03-18,Coke500,Mumbai,33,0,0,9001
2025-03-19,Coke500,Mumbai,27,1,0,9614
2025-03-20,Coke500,Mumbai,20,0,0,8547
2025-03-21,Coke500,Mumbai,20,0,0,8538
2025-03-22,Coke500,Mumbai,32,0,0,9477
2025-03-23,Coke500,Mumbai,36,0,0,10127
2025-03-24,Coke500,Mumbai,26,0,0,8560
2025-03-25,Coke500,Mumbai,36,0,0,9116
2025-03-26,Coke500,Mumbai,26,0,0,9488
2025-03-27,Coke500,Mumbai,40,0,0,9488
2025-03-28,Coke500,Mumbai,35,0,0,9795
2025-03-29,Coke500,Mumbai,41,0,0,10541
2025-03-30,Coke500,Mumbai,38,0,0,10661
2025-03-31,Coke500,Mumbai,28,0,0,8875
2025-04-01,Coke500,Mumbai,40,0,0,9420
2025-04-02,Coke500,Mumbai,27,1,0,9955
2025-04-03,Coke500,Mumbai,36,0,0,9413
2025-04-04,Coke500,Mumbai,29,0,0,9345
2025-04-05,Coke500,Mumbai,41,0,0,10236
2025-04-06,Coke500,Mumbai,39,0,0,10779
2025-04-07,Coke500,Mumbai,30,0,0,9455
2025-04-08,Coke500,Mumbai,21,0,0,7885
2025-04-09,Coke500,Mumbai,23,0,0,8673
2025-04-10,Coke500,Mumbai,26,0,0,8938
2025-04-11,Coke500,Mumbai,22,0,0,8165
2025-04-12,Coke500,Mumbai,28,0,0,9620
2025-04-13,Coke500,Mumbai,36,0,0,10542
2025-04-14,Coke500,Mumbai,29,0,0,8834
2025-04-15,Coke500,Mumbai,29,0,0,8700
2025-04-16,Coke500,Mumbai,27,0,0,9233
2025-04-17,Coke500,Mumbai,21,0,0,7890
2025-04-18,Coke500,Mumbai,36,0,0,9511
2025-04-19,Coke500,Mumbai,38,0,0,10064
2025-04-20,Coke500,Mumbai,25,0,0,9478
2025-04-21,Coke500,Mumbai,22,0,0,8136
2025-04-22,Coke500,Mumbai,33,0,0,9079
2025-04-23,Coke500,Mumbai,41,0,0,9855
2025-04-24,Coke500,Mumbai,25,0,0,9014
2025-04-25,Coke500,Mumbai,39,0,0,9846
2025-04-26,Coke500,Mumbai,33,0,0,9392
2025-04-27,Coke500,Mumbai,33,0,0,9962
2025-04-28,Coke500,Mumbai,30,0,0,9116
2025-04-29,Coke500,Mumbai,25,0,1,10770
2025-04-30,Coke500,Mumbai,29,0,0,8698
2025-05-01,Coke500,Mumbai,34,0,0,9253
2025-05-02,Coke500,Mumbai,35,0,0,9751
2025-05-03,Coke500,Mumbai,33,1,0,10830
2025-05-04,Coke500,Mumbai,30,0,0,9501
2025-05-05,Coke500,Mumbai,24,0,0,8585
2025-05-06,Coke500,Mumbai,38,0,0,9669
2025-05-07,Coke500,Mumbai,30,0,0,8927
2025-05-08,Coke500,Mumbai,21,0,0,8589
2025-05-09,Coke500,Mumbai,24,1,1,11877
2025-05-10,Coke500,Mumbai,39,1,0,11706
2025-05-11,Coke500,Mumbai,30,0,0,9682
2025-05-12,Coke500,Mumbai,28,0,1,10857
2025-05-13,Coke500,Mumbai,41,0,0,10271
2025-05-14,Coke500,Mumbai,34,0,0,9847
2025-05-15,Coke500,Mumbai,37,0,0,9738
2025-05-16,Coke500,Mumbai,30,0,0,9421
2025-05-17,Coke500,Mumbai,39,1,0,10783
2025-05-18,Coke500,Mumbai,32,0,0,9693
2025-05-19,Coke500,Mumbai,21,1,0,8980
2025-05-20,Coke500,Mumbai,41,0,0,10235
2025-05-21,Coke500,Mumbai,36,0,0,9601
2025-05-22,Coke500,Mumbai,26,0,1,10741
2025-05-23,Coke500,Mumbai,35,0,0,9241
2025-05-24,Coke500,Mumbai,36,0,1,11711
2025-05-25,Coke500,Mumbai,27,1,0,10475
2025-05-26,Coke500,Mumbai,40,1,0,10762
2025-05-27,Coke500,Mumbai,29,1,0,9942
2025-05-28,Coke500,Mumbai,31,0,0,9048
2025-05-29,Coke500,Mumbai,37,0,0,9505
2025-05-30,Coke500,Mumbai,22,1,0,9509
2025-05-31,Coke500,Mumbai,27,0,0,9198
2025-06-01,Coke500,Mumbai,27,0,0,9697
2025-06-02,Coke500,Mumbai,29,0,0,8805
2025-06-03,Coke500,Mumbai,24,0,0,8596
2025-06-04,Coke500,Mumbai,37,0,0,9006
2025-06-05,Coke500,Mumbai,33,0,0,9216
2025-06-06,Coke500,Mumbai,25,0,0,8656
2025-06-07,Coke500,Mumbai,20,0,0,8791
2025-06-08,Coke500,Mumbai,29,0,0,9380
2025-06-09,Coke500,Mumbai,37,0,0,9254
2025-06-10,Coke500,Mumbai,34,0,0,9394
2025-06-11,Coke500,Mumbai,28,1,0,9750
2025-06-12,Coke500,Mumbai,40,0,0,8824
2025-06-13,Coke500,Mumbai,38,0,0,9221
2025-06-14,Coke500,Mumbai,35,0,0,10490
2025-06-15,Coke500,Mumbai,27,0,1,11099
2025-06-16,Coke500,Mumbai,24,0,0,8871
2025-06-17,Coke500,Mumbai,41,0,0,9913
2025-06-18,Coke500,Mumbai,32,0,0,8794
2025-06-19,Coke500,Mumbai,22,0,0,8469
2025-06-20,Coke500,Mumbai,21,1,0,9970
2025-06-21,Coke500,Mumbai,25,0,0,9832
2025-06-22,Coke500,Mumbai,22,0,0,9137
2025-06-23,Coke500,Mumbai,24,0,0,9030
2025-06-24,Coke500,Mumbai,28,0,0,9620
2025-06-25,Coke500,Mumbai,23,0,0,8649
2025-06-26,Coke500,Mumbai,37,0,0,9351
2025-06-27,Coke500,Mumbai,20,0,0,7959
2025-06-28,Coke500,Mumbai,27,1,0,10301
2025-06-29,Coke500,Mumbai,34,1,0,10941
2025-06-30,Coke500,Mumbai,36,0,0,9913
2025-07-01,Coke500,Mumbai,36,0,0,9684
2025-07-02,Coke500,Mumbai,37,0,0,9402
2025-07-03,Coke500,Mumbai,27,0,0,8448
2025-07-04,Coke500,Mumbai,39,0,0,9116
2025-07-05,Coke500,Mumbai,41,1,0,12219
2025-07-06,Coke500,Mumbai,30,0,0,9696
2025-07-07,Coke500,Mumbai,27,1,0,9713
2025-07-08,Coke500,Mumbai,30,0,0,8861
2025-07-09,Coke500,Mumbai,36,0,0,9609
2025-07-10,Coke500,Mumbai,40,0,0,9630
2025-07-11,Coke500,Mumbai,24,0,0,8492
2025-07-12,Coke500,Mumbai,27,0,0,9323
2025-07-13,Coke500,Mumbai,38,0,0,10242
2025-07-14,Coke500,Mumbai,26,0,0,8350
2025-07-15,Coke500,Mumbai,21,0,0,8646
2025-07-16,Coke500,Mumbai,39,0,0,10004
2025-07-17,Coke500,Mumbai,33,0,0,9703
2025-07-18,Coke500,Mumbai,33,0,0,9015
2025-07-19,Coke500,Mumbai,27,0,1,10806
2025-07-20,Coke500,Mumbai,35,0,0,9872
2025-07-21,Coke500,Mumbai,31,0,0,8909
2025-07-22,Coke500,Mumbai,32,0,0,9125
2025-07-23,Coke500,Mumbai,29,1,0,9652
2025-07-24,Coke500,Mumbai,27,0,0,8951
2025-07-25,Coke500,Mumbai,35,0,0,9631
2025-07-26,Coke500,Mumbai,28,0,0,9741
2025-07-27,Coke500,Mumbai,39,0,0,10271
2025-07-28,Coke500,Mumbai,35,0,0,9271
2025-07-29,Coke500,Mumbai,40,0,0,9674
2025-07-30,Coke500,Mumbai,41,0,0,10006
2025-07-31,Coke500,Mumbai,33,0,0,9042
2025-08-01,Coke500,Mumbai,40,0,0,9698
2025-08-02,Coke500,Mumbai,31,0,0,9662
2025-08-03,Coke500,Mumbai,37,0,0,10750
2025-08-04,Coke500,Mumbai,27,0,0,8847
2025-08-05,Coke500,Mumbai,36,0,0,9429
2025-08-06,Coke500,Mumbai,40,0,0,9872
2025-08-07,Coke500,Mumbai,32,0,0,9239
2025-08-08,Coke500,Mumbai,27,0,0,8861
2025-08-09,Coke500,Mumbai,31,0,0,9178
2025-08-10,Coke500,Mumbai,41,0,0,10676
2025-08-11,Coke500,Mumbai,26,1,0,9772
2025-08-12,Coke500,Mumbai,39,0,0,9698
2025-08-13,Coke500,Mumbai,41,0,0,10047
2025-08-14,Coke500,Mumbai,41,0,0,9437
2025-08-15,Coke500,Mumbai,41,0,0,10248
2025-08-16,Coke500,Mumbai,36,0,0,9946
2025-08-17,Coke500,Mumbai,25,0,0,9086
2025-08-18,Coke500,Mumbai,34,0,0,9507
2025-08-19,Coke500,Mumbai,32,0,0,9239
2025-08-20,Coke500,Mumbai,21,0,0,8436
2025-08-21,Coke500,Mumbai,39,0,0,9281
2025-08-22,Coke500,Mumbai,33,0,0,9589
2025-08-23,Coke500,Mumbai,31,0,0,9755
2025-08-24,Coke500,Mumbai,36,0,0,10248
2025-08-25,Coke500,Mumbai,22,0,0,8509
2025-08-26,Coke500,Mumbai,36,0,1,11661
2025-08-27,Coke500,Mumbai,22,0,0,8729
2025-08-28,Coke500,Mumbai,35,0,0,9807
2025-08-29,Coke500,Mumbai,27,0,0,8753
2025-08-30,Coke500,Mumbai,32,0,0,9623
2025-08-31,Coke500,Mumbai,27,0,0,9449
2025-09-01,Coke500,Mumbai,35,0,0,9629
2025-09-02,Coke500,Mumbai,37,0,0,9232
2025-09-03,Coke500,Mumbai,32,0,0,8547
2025-09-04,Coke500,Mumbai,33,0,0,8408
2025-09-05,Coke500,Mumbai,34,0,0,9348
2025-09-06,Coke500,Mumbai,24,1,0,10387
2025-09-07,Coke500,Mumbai,29,0,1,11639
2025-09-08,Coke500,Mumbai,23,0,0,8597
2025-09-09,Coke500,Mumbai,25,0,0,8512
2025-09-10,Coke500,Mumbai,41,0,0,10396
2025-09-11,Coke500,Mumbai,20,0,0,8543
2025-09-12,Coke500,Mumbai,28,0,0,8647
2025-09-13,Coke500,Mumbai,21,0,0,8593
2025-09-14,Coke500,Mumbai,29,0,0,9289
2025-09-15,Coke500,Mumbai,28,0,0,8794
2025-09-16,Coke500,Mumbai,35,0,0,9569
2025-09-17,Coke500,Mumbai,31,0,0,8994
2025-09-18,Coke500,Mumbai,30,0,0,9152
2025-09-19,Coke500,Mumbai,35,0,0,9623
2025-09-20,Coke500,Mumbai,34,0,0,10229
2025-09-21,Coke500,Mumbai,41,0,0,9912
2025-09-22,Coke500,Mumbai,34,0,0,9596
2025-09-23,Coke500,Mumbai,27,0,0,8143
2025-09-24,Coke500,Mumbai,30,0,0,9212
2025-09-25,Coke500,Mumbai,24,0,0,8377
2025-09-26,Coke500,Mumbai,41,0,0,9029
2025-09-27,Coke500,Mumbai,22,0,0,8869
2025-09-28,Coke500,Mumbai,39,0,0,10524
2025-09-29,Coke500,Mumbai,39,0,0,9956
2025-09-30,Coke500,Mumbai,23,0,0,8577
2025-10-01,Coke500,Mumbai,32,0,0,9065
2025-10-02,Coke500,Mumbai,30,0,0,8721
2025-10-03,Coke500,Mumbai,38,0,0,9436
2025-10-04,Coke500,Mumbai,34,0,0,9829
2025-10-05,Coke500,Mumbai,39,0,0,10696
2025-10-06,Coke500,Mumbai,41,0,0,10169
2025-10-07,Coke500,Mumbai,38,1,0,11410
2025-10-08,Coke500,Mumbai,39,0,0,9744
2025-10-09,Coke500,Mumbai,35,0,0,10053
2025-10-10,Coke500,Mumbai,30,0,0,9087
2025-10-11,Coke500,Mumbai,34,0,0,9688
2025-10-12,Coke500,Mumbai,20,0,0,9175
2025-10-13,Coke500,Mumbai,26,0,0,8893
2025-10-14,Coke500,Mumbai,31,0,0,9307
2025-10-15,Coke500,Mumbai,20,0,0,8205
2025-10-16,Coke500,Mumbai,29,0,0,8833
2025-10-17,Coke500,Mumbai,37,0,0,9499
2025-10-18,Coke500,Mumbai,21,0,0,8602
2025-10-19,Coke500,Mumbai,28,0,0,9390
2025-10-20,Coke500,Mumbai,35,0,0,9854
2025-10-21,Coke500,Mumbai,41,0,0,9240
2025-10-22,Coke500,Mumbai,33,0,0,8911
2025-10-23,Coke500,Mumbai,26,0,0,8798
2025-10-24,Coke500,Mumbai,33,0,0,9374
2025-10-25,Coke500,Mumbai,41,0,0,10595
2025-10-26,Coke500,Mumbai,23,0,0,9324
2025-10-27,Coke500,Mumbai,39,1,0,10792
2025-10-28,Coke500,Mumbai,32,0,0,9538
2025-10-29,Coke500,Mumbai,33,0,0,9692
2025-10-30,Coke500,Mumbai,31,0,0,8510
2025-10-31,Coke500,Mumbai,34,0,0,9554
2025-11-01,Coke500,Mumbai,34,0,0,10028
2025-11-02,Coke500,Mumbai,33,0,0,10097
2025-11-03,Coke500,Mumbai,22,0,0,8389
2025-11-04,Coke500,Mumbai,27,0,0,8691
2025-11-05,Coke500,Mumbai,24,0,0,7896
2025-11-06,Coke500,Mumbai,32,1,0,10644
2025-11-07,Coke500,Mumbai,27,0,0,8772
2025-11-08,Coke500,Mumbai,41,0,1,12384
2025-11-09,Coke500,Mumbai,33,0,0,9265
2025-11-10,Coke500,Mumbai,21,0,0,8224
2025-11-11,Coke500,Mumbai,35,0,0,9486
2025-11-12,Coke500,Mumbai,31,0,0,8794
2025-11-13,Coke500,Mumbai,26,0,0,8925
2025-11-14,Coke500,Mumbai,32,0,0,9613
